temperature,smoke,humidity,gas,motion,distance,event_class
24.725844357916294,5.2001344191734225,28.2913417186959,0.07566427519786253,0,366.72228204320675,0
21.59323512128969,4.944452301103381,53.840654489393074,0.09836526259529535,0,356.1338842399011,0
22.117608479008002,4.8770886934485445,49.24696345244877,0.044937404757644406,0,324.3836637461647,0
24.874641805453656,5.955142320501238,40.14273953664456,0.12520232577589224,0,259.2250463355756,0
23.881949013532285,3.565911130767476,48.084671760867074,0.10287370015121484,0,185.8598754979601,0
23.60054898401483,5.213979910734222,48.8767195030917,0.08895152002333885,1,263.1793913871177,0
53.22483856750642,4.4527201636624785,37.71945980876376,0.21870708717002985,0,284.4637867691403,1
24.501927920887244,5.576556963055767,53.112501545435364,0.25394404042276186,0,355.97874557172884,0
28.047574820387617,2.5432529431365207,41.89494153020782,0.05477290581064644,0,267.67135578787367,0
22.83690399277121,6.687141635072565,58.816397569494505,0.09960136793416914,0,373.9972069445013,0
29.74865880698478,6.014532692687298,45.59495441126475,0.17910190914818902,0,256.21908733076214,0
22.234400538071327,5.926177547531641,69.0941664047013,0.030071621309042937,0,328.1484618345285,0
24.083780194337248,4.3740070697456,46.180897776312385,0.07932743805911502,0,302.4260813972414,0
23.338099767177923,5.2704568257798385,49.49761890550863,0.08805259765667951,1,254.6218168979201,0
25.474648769519487,5.273577403138628,42.75998203395701,0.07337098488897978,0,304.9666152714613,0
26.502774246743577,3.3305947188786282,55.43360192379935,0.06686881205270767,0,328.52993342965794,0
36.6923996886552,2.2590451555402984,45.41380723057001,0.08466418003390914,0,331.9296229388687,1
24.867840402705365,3.7889838002375433,43.48163892197841,0.1023699335658207,0,269.90156605518075,0
26.520502189270722,6.1063291048284425,57.71638149301336,0.06383304587743831,0,421.6924039201208,0
26.15414425436108,4.796954613957007,53.71145873371309,0.06980074066420898,1,324.40220396893744,0
28.160268190150404,4.880149080634401,51.137294602129806,0.07027419736378754,0,329.41642592303214,0
25.788904284756594,4.5790155191797375,52.89774856896413,0.20377003993227194,0,286.4898340661231,0
26.89523387532282,4.749877398925489,63.010524331622996,0.06617934897579808,0,188.48350461870555,0
25.036836758379103,6.676437312275283,53.269273737641626,0.08904497355955679,0,344.62054099076056,0
25.191240891778786,4.115184058082015,52.86941261224298,0.10825971900602885,0,328.4468337234821,0
25.67699281498883,4.584712086099199,56.32781866106285,0.2135346428902198,1,275.6302488039426,0
25.80764111735861,3.9086095627065296,41.82998560739106,0.17548856562298118,1,320.1017240023461,0
27.0750798885158,4.489983601145253,47.30125064706629,0.05106181421088463,0,278.6296028775262,0
23.894708453305988,5.9638503187153615,59.73557447520124,0.16929516606455497,0,350.4301474924418,0
23.452421601792853,3.755345296688583,32.212797510957216,0.17480221557445916,1,76.43571583398551,1
24.594307560659693,5.046915434950258,67.82163618536079,0.1295137309530894,1,260.4762772277344,0
25.94293671427199,6.882024496475034,63.454200461549775,0.17965933133196987,1,274.43921617844074,0
24.81954467188758,5.781073267616453,75.38691101737487,0.1261976333553897,0,292.0996050710505,0
24.14623786010516,3.9878956247398323,33.451433281342304,0.14115852919809574,0,303.66589835942017,0
27.540251093151433,4.181525782957609,34.97234982369396,0.08696324175540905,0,287.7128467957028,0
54.74211744181914,90.33338617296246,16.004447145873673,0.08845327348956611,0,334.81031824067094,2
24.67092868390061,5.000699117557175,51.58255980953368,0.06612168936331464,0,307.46432817362387,0
25.39616952153571,4.855639588076057,44.26337993119763,0.0726570529379804,0,428.4963419845167,0
22.785791090799957,6.388582269040288,23.406486429506273,0.0,0,237.96799611562147,0
24.314624811839302,4.628559134004209,35.924883052821784,0.061109165620456235,0,281.9054514383498,0
24.86082035417398,5.485315996560454,42.27332857726529,0.0955389412203165,0,301.4991817263579,0
26.44334412808647,3.870948228782771,44.75479733720226,0.12446872806139592,1,47.70783948446408,1
26.627727816247212,4.059586225432097,52.34652005155086,0.11263777537689434,0,245.94683362000512,0
26.231871213888528,5.593101257968383,46.904535606860094,0.1163066511121059,0,237.44432118073485,0
22.516997538101755,4.183694590945154,63.157665082821595,0.012344647653089236,0,235.97853237518586,0
28.509588363968728,2.918070592116278,66.96456368290038,0.11055087336013092,0,295.1643444064804,0
26.943645380345473,4.969041749363426,46.642849271134295,0.16730221037323587,0,315.39008844460295,0
21.57966321468675,3.651814577894287,57.43264094022715,0.10854327190639709,1,290.80083318236603,0
22.42310524048535,5.100817422254052,33.70407014023672,0.12759318276547504,0,351.4577818662822,0
25.945194964826086,5.256029734313875,59.82690983945514,0.18327372222312885,0,350.7185032509065,0
59.11384280269802,83.73533528954157,16.22308533823339,0.0,0,325.88295102345614,2
23.776964394016105,3.5933389031517775,40.76766753889096,0.03241576971918332,0,328.69834796008377,0
61.36543260643339,82.44019629290723,32.800422691343975,0.10476604034738596,0,308.9518398274483,2
24.8078802005507,6.149273326285676,42.96823574874112,0.09825057547515192,0,388.5400317817755,0
21.884095364646665,4.599618639816682,54.9973762011211,0.12662975546852756,0,331.0904981108598,0
21.859550560219088,4.272862824175132,47.52481364448495,0.0962783285449977,0,331.0336048775339,0
27.1291373560534,5.119605668887069,58.1669851771357,0.13093309798549663,0,341.6961077274452,0
25.918360158456874,4.929834288541353,33.39039066484008,6.227727101957809,0,310.38438435815556,3
25.267695308492,5.446639731517086,47.867276240342086,0.15645347187675715,1,295.97921131455035,0
26.876567611951995,4.4839552717826265,50.96120776940983,0.07688623556474788,0,247.87575628864306,0
27.55585365847633,35.159222697343175,51.349847208196884,0.12062851983220613,0,203.51577018429214,1
22.028879253926057,5.267050265869258,58.89630795623437,0.10411419946377122,1,353.27401875326757,0
27.446341901182915,4.316568209869877,44.901424225000255,0.0,0,277.7248739299614,0
27.906768954235403,6.579572145730713,44.771399728467316,0.07899065914520714,0,285.9107695569746,0
22.987768213833007,3.9490880421718133,30.663216988924397,0.03963020841768128,1,47.86011155774491,1
24.901072580695136,5.674819492166604,38.772779784377015,0.11912048730920254,1,358.3551457191818,0
28.242217115575432,3.430039662342657,50.73962964073568,0.0741233174545888,0,270.0537801720332,0
23.725225745386965,6.189016531107551,64.20504247989855,0.0714626853125262,0,317.18092947676087,0
24.24689469795547,4.294789263670219,42.963799370735536,0.21786881825163543,0,346.8919150783322,0
23.774422619031228,4.6122984400640155,52.85865390724905,0.11672283949935125,0,257.47217706689025,0
25.209470597276262,3.2514530150424736,37.426596995711556,0.14420504182795899,0,252.46581042973366,0
23.964777401927655,5.223787951638898,49.83577103927248,0.1594196636724042,0,360.28140389764184,0
25.68627010203375,6.323874803787213,38.681838578673045,0.018030186616797186,1,323.127427632377,0
26.181309661384617,6.108703580582908,58.204821811973645,0.1253637015553649,0,350.4260412389291,0
28.06337760248183,4.350808675096321,54.80562107410747,0.08148383157013517,0,258.32205063603664,0
25.737346617745803,4.606661187672639,50.28744822934817,0.16392259313036495,0,340.8876347938025,0
22.02121388070139,5.0246420984285844,50.899561481267895,0.13766521345388247,0,232.48757940285873,0
24.384443530094,5.219150327663939,52.49383683710755,0.17887266398817372,1,360.4490972053233,0
22.11701150387277,5.175545829890508,54.08512348377426,0.09068138028184541,0,279.7667088346477,0
42.370973063435216,4.299879185060827,61.950466289248425,0.023840654760811264,0,318.3551133394034,1
24.737923186002007,2.964759759374496,57.321236073330724,1.701791065069877,0,227.59930497918782,3
89.6581573703832,75.55174443088869,14.265206856332803,0.1354178223649677,0,356.0926594713424,2
24.770819399384063,5.633267502303576,37.72740219079142,0.1830068476724121,0,297.72069918222513,0
25.486678898645383,4.75876394214367,53.520553965142966,0.037423028790477805,1,372.18823020366295,0
76.71562840025973,92.85445519735087,26.645762650662157,0.08849717822018087,0,328.4883640116102,2
25.39304233940294,5.709003757588512,49.102643057127736,0.17200586077247365,0,318.7488969169855,0
23.485200966203383,3.6417288032766475,46.83902131563473,6.260965323483086,0,299.28554843050154,3
23.69475204139522,4.55381656678522,31.104592690544692,6.53528228369849,0,178.80603366855217,3
69.94596191364147,56.83270621614915,27.51699150883575,0.09879115114509353,0,271.4497640180213,2
26.754724581151343,4.779035826170336,50.26885838994531,0.11041914039737763,0,197.91325657878548,0
24.461627736637222,4.913861554516636,48.20988032882514,0.06340614571848915,0,389.88432634247613,0
26.28168572253402,4.428821010217203,55.72582781356159,0.16996777182930012,0,346.23168414563844,0
28.623960248269743,5.357925728691769,53.932631513836775,0.1340722540178643,1,352.47763576596674,0
23.929529576878863,6.317394065634326,51.975996046923996,0.2037630436312633,0,265.54060909552163,0
24.26095676635554,5.204549396090745,39.68423753129842,0.07353508812268901,0,298.78227038695087,0
29.284540717223727,6.727543170100711,54.36323669674032,0.10190017390841002,0,306.0015663359131,0
23.99548856761175,5.211594970380394,60.910461021646675,0.09446332854596522,0,275.8406768850313,0
28.147973526580067,3.774234336997659,35.3562511979018,0.1112225909279986,0,352.3549151306077,0
24.789216149125348,6.780829212966642,33.670477194580165,0.07136157877257371,0,373.8270174862948,0
27.760182708294902,4.374437298490471,53.95803533437409,0.12470150931413695,0,313.03368829119535,0
25.64760025521189,4.70851002100651,33.49508789962238,0.09747885741392562,1,21.514573793699245,1
27.297531400744205,3.2602862212219,46.37559058596868,0.04401650526869281,1,340.3646562405542,0
22.508467881800602,6.1077204502817,42.91921133805859,0.022205067475505227,0,286.3802014750095,0
25.15364378212051,3.7170077758114304,59.9626681944714,0.07531217084193438,0,332.4462105253498,0
22.21600732562398,4.161612508882115,55.20664420534209,0.14235395049925173,0,361.125045744344,0
25.763870904463108,5.43004164719107,60.30283454031842,0.11193945795132568,0,283.65596101601744,0
23.898103771069145,5.048385118285803,43.124565486604084,0.09345420136151254,1,248.25225677339336,0
25.15727038063218,44.68876423583887,59.16327674702482,0.11732442379489964,0,194.9540569274041,1
23.257732471924967,5.403390023354078,40.615320897941515,0.1322134079754651,0,268.81155196520973,0
28.828062707733572,4.809317599236653,52.17432873179723,0.14350338653443773,1,324.78409439863026,0
50.9351515278019,7.003407267182105,59.6296552911413,0.1153810377725526,0,355.2762966478992,1
26.27746044405837,3.8569950872695165,66.33431532301096,0.042682730349065605,0,350.2571286639009,0
24.4952399130711,5.340600019099859,64.35181549190051,0.1282201493946633,0,317.77753148371767,0
27.378940977849282,3.7723921848630075,55.97400069849858,0.13505863711554492,0,364.4878264187687,0
24.477200150089754,5.120499958789301,39.713256668709164,0.036098870828181195,0,217.8129642205971,0
23.017215301087386,2.846609886396285,43.610382523104974,0.033845510329625086,0,308.48468961760096,0
23.599768253589982,6.089664865016461,65.33978120849567,0.0,1,265.8503834824439,0
20.001188570252854,7.290942572590742,36.10427533236404,0.017730062652155404,0,416.4309504210783,0
26.450302798763484,5.679973075516756,55.7546866749443,0.08736571559995181,1,319.60422648504345,0
23.492070822266648,4.719324923133226,33.07043185804615,0.09508301866026252,0,348.5450365967155,0
23.765106775081804,3.0878968389151398,53.96838665848805,3.5262689096925355,0,338.65415945887634,3
24.55073370000595,5.550052099024552,40.31655545136365,0.105268775307298,0,233.2987252540898,0
25.32095241399769,4.0627719511661775,63.97414703060372,0.09624279165949917,0,306.26122513239534,0
24.141188917749496,5.122297503032284,55.43298029036388,0.10244300351628523,0,302.0295845601941,0
25.999274202251915,3.703624080736158,61.494197282637145,0.08495479903193205,1,237.80683823043574,0
23.614189604408185,4.281592734430802,58.949243769444415,0.08525251608539862,0,362.3871036336867,0
25.47895492341179,4.217982363092393,72.22695629135075,0.038108952795644205,0,331.6888440466049,0
25.827598194902997,4.814712341122291,48.70179300266574,0.10219057359895549,0,292.64989991857556,0
21.926104079947358,5.267751224364462,64.59493603383521,0.015734453061902978,0,259.81627160151345,0
28.278233610888137,6.677700814076441,44.46411758292005,0.12844915395926376,0,381.4198311564269,0
22.79844143432663,4.288701375239462,44.134359204372814,2.666156530694559,0,311.6892955895374,3
25.661760464428916,5.833528961608924,30.062643574285445,0.11870282849237862,0,334.74989503884376,0
28.893085675029532,4.739501438061278,67.26833842218761,0.1048216859396745,1,265.9556358980459,0
26.077511984892737,4.079326406920634,51.69360824036078,0.02931427515475099,0,379.1732512692047,0
24.38643921425726,6.3140094746439,37.85456510273593,0.07330454493416001,0,229.64279868925416,0
27.426195399958367,5.141716913639905,73.19329539981695,0.11966589196971861,0,273.62653381930716,0
25.72335317084731,5.503736046212426,55.82395959984063,0.046470283088219905,0,255.51269491067157,0
21.327589253793406,5.507991326912544,38.966333938261265,0.0,0,341.81618614977754,0
25.06253375449735,5.251305640806381,49.984494941640975,0.08075790590264373,1,323.19861414617293,0
25.16365871709513,4.901110346808857,59.190764829877686,0.08548627279056743,1,328.4220503128077,0
26.19918822656299,4.49287693994341,47.63645262911004,0.04060435956789676,0,282.3491971637219,0
25.056362314738255,4.990881003355796,60.85895565831578,0.12373491164399765,0,423.24388179288417,0
24.39971943121502,4.3495869652900065,55.29693132905442,0.0,0,303.19783934554664,0
23.780975595681433,4.813028697014554,50.56649924897107,0.12648463771783655,1,209.87955462528913,0
23.706940957615124,2.1117287948072754,52.93269314133503,0.11416497092200786,0,260.33590530831634,0
28.061501664687395,6.218761851697317,47.86557129069792,0.1745363068424976,0,271.81754862868286,0
24.17813768740163,4.632775784045007,42.93243242781823,0.1151224857180062,0,268.60357566230255,0
25.32114796209973,5.003046020153414,54.369381697463496,8.433023103196508,0,324.9763492547704,3
22.912054320003485,4.791039512667969,48.71492519144194,0.14946847191410656,0,241.49434869703202,0
21.39603912483996,5.541462728204788,57.59155160302647,0.07117447996366404,0,170.4478853927545,0
26.726200452341264,4.203559818940421,51.0884563020912,0.04406842859005962,0,299.23450754135024,0
26.158582999202178,5.119580368414153,40.26931059118444,0.15982857508322457,0,292.0735213486515,0
22.613880090179528,4.9599114873434464,61.68217721816865,0.05685473306247508,0,231.4049428534322,0
37.004317567764936,6.471170327493608,47.90676322848134,0.06654636306700418,0,351.9952343698038,1
24.18655383390683,4.911657340990905,59.21349602986496,6.952611934098197,1,360.72395669536735,3
28.123022393453706,5.0320041490657665,42.46582129653817,4.65652570776463,0,266.11423151239467,3
25.18008567530657,5.2369614157120425,45.45179684111547,0.05987536333941764,0,364.9405662423526,0
27.40082781588885,4.343105721028604,39.5308901731806,0.12683263762636432,0,314.1271763053397,0
23.584294646513634,4.218287479388032,58.79592587986366,0.13035655503918092,0,365.5579443159053,0
24.354640322315728,4.749166983544953,63.281941418490575,0.127811500470033,0,270.83210138863257,0
25.077183880454065,6.455618690081117,67.99271575019,0.1372900625530202,0,329.67145865968047,0
72.21548987840166,70.32377736917807,18.342718511376805,0.0016821705311999141,0,328.9721286433631,2
25.42094108306097,4.835436928991406,36.59446819996172,0.145650011013715,1,52.825799504882994,1
24.502617747632907,6.607345576019993,54.90974951638251,0.13674388930249087,0,248.0599085998722,0
26.005800809828273,5.3262746708466855,50.303116574943424,0.09528141249823095,0,295.7053375141104,0
23.942766636500487,5.586364018755093,62.38283071433636,0.10106357883680309,0,415.0205042723485,0
27.150866126210076,3.1008236120845325,50.78429399018643,0.19056875143324908,1,331.1774428450819,0
27.57950550816549,5.6731813512699585,48.615440160162265,0.03878508818553172,0,341.42272578475536,0
23.146573795015637,6.2879824738019385,45.77188038914457,0.11303314165752038,0,229.97460198625285,0
22.60823387592963,5.44460266822014,61.966314866456514,0.06951085478403089,0,227.50717172595472,0
22.787383637543314,4.545810441688484,41.796561754693045,0.05914072666955023,0,195.29396861681113,0
25.44936945150377,5.93259083187309,35.816342670669684,0.011959559400961203,0,358.3274295488503,0
23.85400439001811,5.18111651021106,41.64237864979091,0.21071257617311379,0,285.19913863350513,0
28.08421990513575,7.006092888159123,70.61503576636397,0.16041831152965713,0,268.76052265329736,0
26.655700191924836,4.9929572010752645,63.124086217426324,5.132610329437771,0,267.5367210962038,3
27.955060162110524,3.858310885866495,48.06340540720282,0.06415888396985975,0,206.673169146347,0
25.960119160173367,3.6345379778078195,51.89847836212464,0.1288379033096536,0,361.0516847762676,0
26.164195406937232,4.773515901150168,40.405607632765204,0.08138966119644736,0,354.4374309852093,0
22.49330361375623,5.348644344334221,35.89175501912125,2.3473409516557227,0,307.0443123455602,3
25.646335428369564,4.852397413701332,45.33963498131758,0.020264846636660228,1,281.558488520373,0
25.803542565117148,4.80788894727856,63.904997812407466,0.04442934939327825,0,297.41779224174576,0
24.944970189898726,6.772251596669744,66.6125921454787,0.07714518717068641,0,317.73892410851,0
22.804275283301553,5.395309462458484,44.26562178457762,0.11767414529743335,0,306.07525057008576,0
24.799691847040094,4.796326249823034,41.22017413243439,0.058655982298007,1,257.98592846714354,0
23.154339620546335,4.696169152013784,65.6810479471821,0.07369609838940207,0,299.2990230871206,0
20.151519479454116,5.884045396361049,57.36843897092433,0.08593362214408934,0,312.35386889031514,0
25.17466211583082,5.702406569151066,50.96749894959117,0.09452253542653982,0,269.79938625374365,0
26.588529359243655,3.7457105768307506,52.935579321666296,0.03217090976882975,0,303.99966902795717,0
25.69581223264977,4.191580175476613,46.84735155758454,0.0786621441558823,0,272.9082506165679,0
25.401138394461885,6.148637349428715,39.841781810216034,0.1030839924923986,1,285.22293799267254,0
25.30463102715325,5.379482057165507,68.11504812593517,0.09586761074809055,0,258.5491540170819,0
71.10655161830329,107.94452845117526,20.285065681855258,0.04951346476450313,0,264.4619948225411,2
23.705518724023907,4.941118190097275,43.71515136103953,0.1301238604719741,0,275.86282389089837,0
23.093342783482576,5.122670315994796,66.2467845846956,0.11615396365580147,1,287.3823248936856,0
24.27905319159081,5.511415500929954,53.1747193473109,0.0984040752678319,0,344.15548885735797,0
24.844325605974397,4.819520086409375,81.93107567844861,0.11493764541828431,1,262.41044749524076,0
50.40024032857324,4.431857670165665,31.692315516051337,0.11003259019778436,0,393.6648888108773,1
24.105356208682498,6.281016361735113,50.678555105274036,0.142638683756111,0,349.1286731813889,0
26.312721739657096,5.833807339159365,45.72244312953248,0.08672265809907882,1,324.1712744057302,0
24.33044933578692,4.596351536758004,40.44877420650647,0.12117995327967306,0,263.20980424785853,0
25.407344169786196,5.1915209638659645,52.41238137655348,0.12606476452978782,0,300.2905279271225,0
22.87521294370624,5.428307097207648,48.12855734995451,0.14928649978399317,0,301.63622457703536,0
24.466170575971358,6.792922591330873,52.23955278089735,0.05973140864748281,1,329.82211697803353,0
25.336921952539228,6.31759753560796,39.934574347203586,0.1569939280564523,0,291.7300490928244,0
27.61193983465438,4.908830880443813,27.599501014804968,0.07508188039037768,0,349.63442694563963,0
26.681240053009105,5.546733568201379,47.61067900830306,0.08165877940926562,0,266.8643114068535,0
20.940652264520836,5.7635911006198555,62.570599566890934,0.02407755280176299,1,362.19264662931573,0
25.807460180673218,4.975804393609084,40.96298139269872,0.11621796408608015,0,359.73370721640106,0
22.75723872385043,4.597933255483329,55.24264677643169,5.189569369319618,0,338.8765620407472,3
28.877857998116568,3.9996686753944255,43.222550294751485,0.12569539248294576,1,308.9790890969799,0
26.44722117445775,5.667460781639312,37.879101080617346,0.14171163328700806,1,333.62868506013655,0
73.7940522139762,78.73107872111709,19.062329399725634,0.15535403346434865,0,293.9809418023201,2
23.11486921711387,4.7781390962046935,54.21684468264444,0.07823888835996859,1,337.5293426917888,0
26.477620961775006,28.06761641374013,40.645612979554045,0.1542991058087516,1,332.96902930934755,1
25.67902896763768,4.3542286493634315,40.89296176935268,0.10459323728242469,0,299.0290197056134,0
24.39364043433145,5.79994190194205,33.83689391563412,0.0473158790426823,0,246.60985392104035,0
25.856625924946993,5.899135713687492,59.02469222501783,0.11072254169858206,0,294.77753907312643,0
24.66235655361998,5.070052163113181,61.61878302608191,0.0536323432904713,0,311.91844913673924,0
25.530311054597775,5.641930534961551,56.53283173249538,0.23437671828484802,1,31.693671031435432,1
26.022405199049963,6.373658545162957,48.62551485372308,0.14764372736014694,0,361.09002762594065,0
28.499162610545,3.9855811228320004,57.82870243581346,0.05172510070854722,0,301.50807862675623,0
29.34188543499563,4.824114187567663,51.23204806784486,0.12757426880202338,0,414.5441962039381,0
25.214084764157427,4.894469947997693,48.156433492829045,0.07802056444841132,0,189.61245418087157,0
41.652949025837245,4.307579020126144,35.93682536328166,0.09584472136856527,0,255.28336884557902,1
71.72539118721126,76.79734408866719,23.356700382252328,0.07112349532462231,0,206.24137651771275,2
25.42639325647538,4.248030668261181,46.80946064333382,0.06019870715982555,0,299.07209971169664,0
27.152292625280026,4.60088814779725,43.47103227588438,0.03111496134415738,0,207.10039791877978,0
25.534253302022968,5.508725023229934,34.188092979678665,0.14475191570380577,1,307.24338323287776,0
66.83304641758458,60.25640945697632,19.343715164538477,0.05838530584409138,0,189.54241904556494,2
25.153703765917538,4.775144018191922,43.4999741917654,0.10843273359833638,0,322.09703247847045,0
27.35235021047984,3.266016470582647,52.067240472449946,0.1379469300060974,1,269.3781312679781,0
25.723007050412203,3.856273792679338,51.085597057765234,0.09833850046777697,0,289.59415713637304,0
30.356219747276786,4.514348823909328,30.406097739092562,0.13663246803645415,0,348.47286002633683,0
25.85438872374337,4.353772690156197,67.75310892609512,0.040318158412176,0,345.9577086805001,0
24.468460827012034,6.433422419825169,55.28068367746235,0.12443459763546091,1,293.28456292647263,0
26.621616546319565,5.793488720552213,32.51468026761819,0.16521701214390763,0,216.8754005982163,0
23.02642790852091,6.482022493615791,47.467450899747895,0.039277035962366924,0,284.59828579071296,0
26.55932106453868,6.310308746119608,63.95683810789956,0.0718915986710849,0,289.53890631277363,0
27.22060472396553,3.816593811733469,33.71109816425485,0.16362437232993696,0,298.67971215205364,0
25.560322317639212,4.190396480078354,54.24061044464089,0.0763080326464542,0,299.27738645608605,0
24.795743119930002,5.409258387597243,39.01854521969153,0.08190943303837163,0,287.0601968666449,0
